novel_review_id,raw_language_scope,title,description,proposed_tag_count,proposed_tags
nrv_92e6fe19b2f3a9b5a67ebeaf,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""22\""]"",[""string"",""土耳其语""]]",Boşanmadan Sonra Aşk: Gecikmiş Sevgisi,"Adam, kadından her zaman tiksinti duyuyordu. Kadın ne yaparsa yapsın, onun gözünde hiçbir zaman yeterli olmuyordu. Kadının sevgisini kazanmak için her şeyi yapmasına rağmen, adam üç yıl boyunca onun çabalarını asla takdir etmedi.

Kadın adeta bir cehennem yaşadı. Ondan ayrılmaya karar verdiğinde, kendini yeniden doğmuş gibi hissetti.

Artık erkeklerden uzak durmaya ve kariyerine odaklanmaya karar vermişti. Adam ise onun acı çekip kendisine geri döneceğini sanıyordu.

Ancak en büyük şoku, kadının kendi şirketinin rakibi olan firmanın CEO'su olarak karşısına çıkmasıyla yaşadı.

Kiminle evli olduğunu nasıl anlamamıştı? Adam, kadının birçok gizli kimliği olduğunu öğrendiğinde şok oldu.

Hepsi bir arada, saygın bir avukat, bir dahi hacker ve sektöre yön veren bir tasarımcıydı!

Her şeyden öte, adam kendini aldatılmış hissetti. Bir gün onu köşeye sıkıştırdı ve, ""Sen nesin be?"" diye bağırdı. ""Benden neleri sakladın?""

Kadın soğuk bir ifadeyle, ""Böyle bir soruyu sormaya nasıl cüret edersin?"" diye karşılık verdi. ""Seni tanımıyorum, hatırlasana?"" Kadın geri bağırdı ve yanından geçti.

Kadın, bu cevabından sonra adamın utanç içinde kaybolup gideceğini düşünmüştü. Ama büyük bir sürpriz onu bekliyordu. Bir şekilde, adam ona delicesine âşık olmuştu. Onu geri kazanmak için her yolu denemeye hazırdı.

""Tekrar evlenelim. Seni seviyorum,"" diye tutkuyla ilan etti.

Kadın ellerini beline koyarak, ""Ah, canım,"" diye cevap verdi. Üzgünüm, bu mümkün değil.""

""Ama sen benim için tek kişisin. Sensiz yaşayamam. Geçmişte yaptıklarımdan dolayı özür dilerim.""

Kadın içten bir kahkaha attı ve ona baktı. Dişlerini sıkarak her kelimeyi net bir şekilde söyledi: ""Şimdi özür dilemek için çok geç.""

Hiç var olmamış bir aşk, yeniden inşa edilebilir mi?",1,ct-v1-wealthy-ceo|wealthy-ceo|豪门总裁|CEO
nrv_944fd87f9abb2504b00f715f,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""20\""]"",[""null""]]",我被喪屍咬了後,"神創造了這個世界，也將毀滅這個世界。
末日死神病毒爆發，一傳十，十傳百，咬來咬去，無數的人開始變成了喪屍。
江岩也被喪屍咬了，不過他不但沒有變異，反而還擁有了特殊能力。於是，一個原本的屌絲學生，開始了自己的末世之旅...",1,ct-v1-apocalypse|apocalypse|末世|末世
nrv_95bbd46f806a7a81bb0de633,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",Discarded Wife: The Shadow Strategist Returns,"I stood in the center of the ballroom, watching my husband accept credit for the massacre I had meticulously planned.

To the underworld, Craig Snyder was the King, a strategic genius who had crippled the Russian mafia.

To me, he was the man who had just re-gifted my anniversary present—a Patek Philippe watch—to match the diamond bracelet dangling from his mistress’s wrist.

The Senator’s daughter, Chanel, laughed at a joke only he could hear, wearing a red dress and a look of naive adoration that used to be mine.

When I confronted him, expecting an apology, Craig didn't just dismiss me.

He slapped me across the face in front of the city's elite, the sound echoing like a gunshot.

He yanked the wedding ring off my finger, drawing blood, and placed it into Chanel’s palm, calling me a hysterical, barren relic.

Later, I found the forged documents. He had signed my name to transfer every asset we built together into his sole possession, leaving me with nothing but a hush-money check.

He thought I was just a scorned wife. He forgot that I was the architect of his empire.

So, I drove my car off a bridge.

I let the world believe I was dead. I let him mourn the woman he destroyed while I watched from the shadows, erasing his existence from my accounts.

Six months later, at the Global Crime Summit, Craig stood up with a diamond ring, ready to beg my memory for forgiveness.

But the doors opened, and I didn't walk in alone.

I walked onto the stage holding the hand of his deadliest rival, Felix Tyson.

I wasn't there to take him back. I was there to take his kingdom.",3,ct-v1-crime|crime|犯罪|Crime ;; ct-v1-mafia|mafia|黑帮|mafia ;; ct-v1-genius|genius|天才|genius
nrv_981b62087f6cfb8c2e6f7a10,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",TO SATE AN ALPHA'S FURY,"A modern chef trapped in an ancient blood feud, must choose between the timeline she knows and the Alpha she loves before history repeats itself.

Can a woman from the future rewrite a destiny written in blood, or is she just the final meal for an Alpha king marked for the grave?
",2,ct-v1-contemporary-setting|contemporary-setting|当代背景|modern ;; ct-v1-chef|chef|厨师|chef
nrv_99a173481ff30ced0cf8b7e8,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]","Minha Vingança, Nosso Recomeço","O cheiro de desinfetante e o 'bip' constante da máquina.

Na TV da enfermaria da prisão, o repórter falava de mim, Lucas, o promotor que matou a própria filha.

Minha Sofia. Meu mundo. Destruído pelas mãos de Isabella, a mulher que amei, e de Dona Ana, minha própria mãe.

Elas forjaram as provas, me drogaram, e eu fui condenado por um crime que não cometi.

Senti o veneno que injetei subir pelas minhas veias, um fim solitário e injusto.

Mas, de repente, uma luz! Um grito metálico!

E eu abri os olhos.

Estava de volta. Três anos no passado, no dia em que tudo começou.

Meu celular vibrou: Isabella. A mesma ligação fatídica.

Dessa vez, não.

A raiva me consumia, mais forte que a morte. Eu não era mais a vítima. Eu era o carrasco.

Quando Isabella veio com suas mentiras sobre Sofia, agarrei seu pescoço.

""Você não vai tocar na minha filha. Não de novo.""

Soltei-a, mas a fúria ardia.

Na delegacia, minha mãe fez seu show de preocupação, mas eu sabia.

Ela era parte da conspiração.

Na cela fria, eu não sentia desespero. Sentia sede de justiça.

Eu seria a espada.

O jogo tinha virado.

Eu era o caçador.",1,ct-v1-crime|crime|犯罪|crime
nrv_9acae3b72f250350c956aa0b,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""4\""]"",[""string"",""西语""]]","Sus esposas, su traición, su redención","Como único heredero de la dinastía Garza, me presentaron tres propuestas de matrimonio. Eran de las hijas de las familias más poderosas de Monterrey: Karla, Daniela y Jimena, mis amigas de la infancia, a quienes había amado toda mi vida.

Pero mi vida se convirtió en una serie de tragedias. Me casé con ellas, una por una, y una por una, murieron protegiendo al mismo hombre: Javier Cienfuegos, el hijo del administrador de nuestra hacienda.

En su lecho de muerte, mi tercera esposa, Jimena, me confesó la devastadora verdad.

—Nosotras solo amamos a Javier.

Me dijo que se casaron conmigo por mi poder, usando el apellido Garza como un escudo para mantener a salvo y en sus vidas a su amante de baja clase.

Mis matrimonios, sus muertes… todo fue una mentira. No fui un esposo; fui un guardaespaldas, un pendejo cornudo en su trágico romance.

Pasé toda una vida como un personaje secundario y morí viejo, solo, con la lástima de la ciudad como única compañía. Mi vida entera había sido una broma cruel, y yo era el remate.

Hasta que abrí los ojos de nuevo.

Tenía veinticuatro años, de pie frente a mis padres, con las mismas tres cajas de terciopelo sobre la mesa.",1,ct-v1-romance|romance|言情|romance
nrv_9bf97e51bff36650be5039e8,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",The Betrayed Wife's Ruthless Mafia Comeback,"For five years, I was the flawless wife to the heir of the De Luca empire, securing billion-dollar acquisitions to prove my worth.

But my husband, Alessandro, still paraded his mistress in our home, publicly humiliating me as a ""cold spreadsheet"" while she sneered in triumph.

It didn't stop at infidelity. When I dared to cut off her credit cards, Alessandro decided to teach me a lesson.

He allowed his mistress to secretly file down the metal clasp on my horse's saddle right before a massive public equestrian event.

My leg was completely shattered in a horrific, agonizing fall in front of hundreds of elite guests.

While I lay bleeding in the dirt, my husband didn't even glance my way. Instead, he rushed to hold his mistress, shielding her eyes from the gruesome sight.

Later, pretending to be unconscious in the infirmary, I overheard him ordering his guards.

""Get rid of the saddle. It was just a lesson to remind her who's in charge.""

He didn't just want me humiliated; he wanted me crippled and broken.

As the sterile smell of the hospital hit me, a horrifying realization set in—I was two weeks late. I was pregnant with his child.

The thought of my baby growing up in this ruthless, toxic family made my blood run cold, and the last spark of my love turned into absolute hatred.

The obedient wife died on that dirt track.

I quietly contacted his family's biggest rival and activated my secret scorched-earth protocol. It was time to burn his empire to the ground.",1,ct-v1-heir|heir|继承人|heir
nrv_9d0e6dcdc2111ef4837ba7b6,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",love的紫藤园,"池恩宁为了寻找记忆中的薰衣草天使来到这个海边的小镇，机缘巧合下，他应聘成为紫藤园的园艺工人，并与紫藤园的小姐“玫瑰小姐”白书沫结识。
此时，紫藤园的另一位园艺工人严俊熙出现，他竟然还是有名的贵族学院枫伊学院的学生。在这美丽的紫藤园中，可爱的小姐与这两位“长工”会发生怎样的故事呢？
人生太闲，青春太短，决定忠实于感情的他们在枫伊进入枫伊学院后又将迎来怎样的风雨，又将续写怎样的故事？
青葱岁月：请欣赏第Ⅰ卷  庄园篇
青春校园：请观看第Ⅱ卷  学园篇——情动枫伊
都市爱情：请移驾第Ⅲ卷  枫伊篇——岁月静好",2,ct-v1-campus|campus|校园|校园 ;; ct-v1-student|student|学生|学生
nrv_9e144252eedb4187906722ad,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",アルファの望まぬオメガの妙薬,"三年間、私はアルファであるカイレンの秘密だった。
銀毒の呪いに蝕まれ、地獄の苦痛に苛まれる彼の身体を癒せるのは、私の肌の温もりだけ。
彼は約束した。
私が二十五歳になる誕生日までに運命の相手が見つからなければ、私を選んでくれると。

そして迎えた、二十五歳の誕生日。
彼は、別の女を連れて帰ってきた。
ペントハウスの鍵を返すよう冷たく要求し、ベッドの上に限度額のないクレジットカードを放り投げた。

「君の働きに対する対価だ」

彼の新しい恋人、リラは、人を操る天才だった。
彼女に誘拐犯の濡れ衣を着せられたとき、カイレンは自白を引き出すため、病気の母を沼で溺れさせようとした。
彼女の祖母を突き飛ばしたと再び濡れ衣を着せられたとき、彼は群れの全員の前で私を平手打ちし、跪けと命じた。

かつて私を守ってくれた男が、なぜ狡猾な女狼に目を眩まされ、私を最も苦しめる存在になったのか、理解できなかった。

決定打となったのは、彼の呪いが再発したときだった。
彼は私に無理やり体を求めようとし、リラが部屋に入ってきた途端、私が彼を陥れようとしたと非難した。
その日、私は私たちの絆を断ち切り、ライバルの群れへと去った。
そこでは、幼馴染で――私にとって再会の運命の相手である彼が、六年間もの昏睡状態から目覚めたばかりだった。",1,ct-v1-genius|genius|天才|天才
nrv_9e65360831641648f8725135,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",穿书后我嫁给病娇大佬,"简介：
人家穿越你也穿越，可妥妥的妹子一枚，穿进男频文里是怎么回事？
还是个虐男主，辱男主，最终不得好死的女配？
呵呵，呵呵……
惹不起我还躲不起了？
宋怀真一字真言：逃！
齐少元双眼泛红：真真，你不要我了吗？
宋怀真咽下口水：别，你别这样，我害怕……
妈妈，我想回家！",2,ct-v1-male-audience|male-audience|男性向|男频 ;; ct-v1-time-travel|time-travel|穿越|穿越
nrv_a3b87fa180c704691f50516b,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",重生后黑化，皇叔轻点宠,"封家贵女，尊世子妃之位，却被落了个夫君宠妾毒妻、身痴子亡的下场！
睁开眼，她是白家痴傻嫡女，受尽世人欺辱、唾弃与残害！
去侯府参加自己葬礼，没想到，璟王带着凯旋的将士来抢她的棺椁！
顺着灵柩带走的，还有一封为她求得的休书！
白英华藏在暗处，咬牙迈进，她要把一笔笔血债亲手讨回来！
当年草长莺飞，纸鸢提诗，却误了一段姻缘。
今生，顾璟云手指寸寸拂过她的面容：“祝你，千秋为凰。祝我，得偿所愿！”",1,ct-v1-legitimate-daughter|legitimate-daughter|嫡女|嫡女
nrv_a4881f624916b202370ff436,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",不死战帝,"[最火新书]
美女一箩筐。
一次穿越，成就一段传奇。
大学生龙寒毕业后成为一名程序猿，一次偶然机会穿越到了武者的世界，为了探寻这个未知的世界，他一步步的走上了不死战帝的巅峰！",2,ct-v1-student|student|学生|学生 ;; ct-v1-time-travel|time-travel|穿越|穿越
